priority	source	score	tag	file	line	text	same_line_export_ids	context
0	plausible	0	likely-exclude	034.被歪曲的革命家.txt	153	神化		六、右派释迦派——这是更荒谬的一派。这派的做法是把孙中山“神化”。胡汉民在《三民主义的心物观》里说：“因为见了班禅，更把孙中山先生去比附到释迦一路去，这种因袭的、崇拜偶像的、不革命的心理，实在是要不得。”他又说：“这几年来，运动的方向似乎已有了转变。转变到认识孙中山与马克思之不同，但同一的厄运，变了孙中山先生的孔子化与释迦化。……同时，‘时轮金刚法会’‘西天班禅活佛’，都可以‘护国’、‘宣化’、救灾、息难。政府里的官员——大概还自承为中国国民党的同志，都奔走骇汗，磕头礼拜。我因心疑：有了法会、有了活佛，必定可以感召祥和；格顽寇之心，绝侵略之迹！所以制礼作乐的呼声，不但宣诸口舌，甚至形诸笔墨了。我看看新闻纸，使我感觉到现在不是民国二十二年，尤其不是日本夺我东北侵我华北的一年，而是至少退转到了三千年以后，五百年以上
0	plausible	0	likely-exclude	034.被歪曲的革命家.txt	153	神位		六、右派释迦派——这是更荒谬的一派。这派的做法是把孙中山“神化”。胡汉民在《三民主义的心物观》里说：“因为见了班禅，更把孙中山先生去比附到释迦一路去，这种因袭的、崇拜偶像的、不革命的心理，实在是要不得。”他又说：“这几年来，运动的方向似乎已有了转变。转变到认识孙中山与马克思之不同，但同一的厄运，变了孙中山先生的孔子化与释迦化。……同时，‘时轮金刚法会’‘西天班禅活佛’，都可以‘护国’、‘宣化’、救灾、息难。政府里的官员——大概还自承为中国国民党的同志，都奔走骇汗，磕头礼拜。我因心疑：有了法会、有了活佛，必定可以感召祥和；格顽寇之心，绝侵略之迹！所以制礼作乐的呼声，不但宣诸口舌，甚至形诸笔墨了。我看看新闻纸，使我感觉到现在不是民国二十二年，尤其不是日本夺我东北侵我华北的一年，而是至少退转到了三千年以后，五百年以上
0	plausible	0	likely-exclude	034.被歪曲的革命家.txt	153	释迦耶稣穆罕默德孔子与孙中山		六、右派释迦派——这是更荒谬的一派。这派的做法是把孙中山“神化”。胡汉民在《三民主义的心物观》里说：“因为见了班禅，更把孙中山先生去比附到释迦一路去，这种因袭的、崇拜偶像的、不革命的心理，实在是要不得。”他又说：“这几年来，运动的方向似乎已有了转变。转变到认识孙中山与马克思之不同，但同一的厄运，变了孙中山先生的孔子化与释迦化。……同时，‘时轮金刚法会’‘西天班禅活佛’，都可以‘护国’、‘宣化’、救灾、息难。政府里的官员——大概还自承为中国国民党的同志，都奔走骇汗，磕头礼拜。我因心疑：有了法会、有了活佛，必定可以感召祥和；格顽寇之心，绝侵略之迹！所以制礼作乐的呼声，不但宣诸口舌，甚至形诸笔墨了。我看看新闻纸，使我感觉到现在不是民国二十二年，尤其不是日本夺我东北侵我华北的一年，而是至少退转到了三千年以后，五百年以上
0	plausible	0	likely-exclude	034.被歪曲的革命家.txt	153	万国道德会		六、右派释迦派——这是更荒谬的一派。这派的做法是把孙中山“神化”。胡汉民在《三民主义的心物观》里说：“因为见了班禅，更把孙中山先生去比附到释迦一路去，这种因袭的、崇拜偶像的、不革命的心理，实在是要不得。”他又说：“这几年来，运动的方向似乎已有了转变。转变到认识孙中山与马克思之不同，但同一的厄运，变了孙中山先生的孔子化与释迦化。……同时，‘时轮金刚法会’‘西天班禅活佛’，都可以‘护国’、‘宣化’、救灾、息难。政府里的官员——大概还自承为中国国民党的同志，都奔走骇汗，磕头礼拜。我因心疑：有了法会、有了活佛，必定可以感召祥和；格顽寇之心，绝侵略之迹！所以制礼作乐的呼声，不但宣诸口舌，甚至形诸笔墨了。我看看新闻纸，使我感觉到现在不是民国二十二年，尤其不是日本夺我东北侵我华北的一年，而是至少退转到了三千年以后，五百年以上
0	plausible	0	likely-exclude	034.被歪曲的革命家.txt	153	因为见了班禅，更把孙中山先生去比附到释迦一路去，这种因袭的、崇拜偶像的、不革命的心理，实在是要不得。		六、右派释迦派——这是更荒谬的一派。这派的做法是把孙中山“神化”。胡汉民在《三民主义的心物观》里说：“因为见了班禅，更把孙中山先生去比附到释迦一路去，这种因袭的、崇拜偶像的、不革命的心理，实在是要不得。”他又说：“这几年来，运动的方向似乎已有了转变。转变到认识孙中山与马克思之不同，但同一的厄运，变了孙中山先生的孔子化与释迦化。……同时，‘时轮金刚法会’‘西天班禅活佛’，都可以‘护国’、‘宣化’、救灾、息难。政府里的官员——大概还自承为中国国民党的同志，都奔走骇汗，磕头礼拜。我因心疑：有了法会、有了活佛，必定可以感召祥和；格顽寇之心，绝侵略之迹！所以制礼作乐的呼声，不但宣诸口舌，甚至形诸笔墨了。我看看新闻纸，使我感觉到现在不是民国二十二年，尤其不是日本夺我东北侵我华北的一年，而是至少退转到了三千年以后，五百年以上
0	plausible	0	manual-check	034.被歪曲的革命家.txt	169	孙文主义		正因为需要得到“新思想鼓荡之功”，所以对一切旧思想，我们不得不予以排斥。今天谈“孙文主义”的人，他们多半受了戴传贤的影响，故意强调孙中山论及固有文化的一部分，这是很不了解孙中山的，很不了解“孙文主义”中的重要面——西化面的。孙中山一生中，对固有文化的论及，当然有一些，不过大部分是用来举举例，如孔明阿斗之类，伯夷、叔齐、叔孙通之类，并没有用来建立他的现代化建国理论与思想变化的体系，这一点重要性，我今天不得不加以点破，以供本位主义者的参考。关于这方面的讨论，胡适在《再论信心与反省》一文中，曾说得很详细。胡适说：
0	plausible	0	manual-check	034.被歪曲的革命家.txt	169	新思想鼓荡之功		正因为需要得到“新思想鼓荡之功”，所以对一切旧思想，我们不得不予以排斥。今天谈“孙文主义”的人，他们多半受了戴传贤的影响，故意强调孙中山论及固有文化的一部分，这是很不了解孙中山的，很不了解“孙文主义”中的重要面——西化面的。孙中山一生中，对固有文化的论及，当然有一些，不过大部分是用来举举例，如孔明阿斗之类，伯夷、叔齐、叔孙通之类，并没有用来建立他的现代化建国理论与思想变化的体系，这一点重要性，我今天不得不加以点破，以供本位主义者的参考。关于这方面的讨论，胡适在《再论信心与反省》一文中，曾说得很详细。胡适说：
0	plausible	0	manual-check	034.被歪曲的革命家.txt	179	忠孝仁爱信义和平		可是他一会儿又回过去颂扬固有的旧道德了。本来有保守性的读者只记得中山先生颂扬旧道德的话，却不会细想他所颂扬的旧道德都只是几个人类共有的理想，并不是我们这个民族实行最力的道德。例如他说的“忠孝仁爱信义和平”，哪一件不是东西哲人共同提倡的理想？除了割股治病、卧冰求鲤一类不近人情的行动之外，哪一件不是世界文明人类公有的理想？孙中山先生也曾说过：
0	plausible	0	manual-check	034.被歪曲的革命家.txt	183	仁爱还是中国的旧道德		在这短短一段话里，我们可以看出中山先生未尝不明白在仁爱的“实行”上，我们实在远不如人。所谓“仁爱还是中国的旧道德”者，只是那个道德的名称罢了，中山先生很明白的教人：修身应该学外国人的新文化，仁爱也“要学外国”。但这些话中的话都是一般人不注意的。
0	plausible	0	manual-check	034.被歪曲的革命家.txt	183	实行		在这短短一段话里，我们可以看出中山先生未尝不明白在仁爱的“实行”上，我们实在远不如人。所谓“仁爱还是中国的旧道德”者，只是那个道德的名称罢了，中山先生很明白的教人：修身应该学外国人的新文化，仁爱也“要学外国”。但这些话中的话都是一般人不注意的。
0	plausible	0	manual-check	034.被歪曲的革命家.txt	183	要学外国		在这短短一段话里，我们可以看出中山先生未尝不明白在仁爱的“实行”上，我们实在远不如人。所谓“仁爱还是中国的旧道德”者，只是那个道德的名称罢了，中山先生很明白的教人：修身应该学外国人的新文化，仁爱也“要学外国”。但这些话中的话都是一般人不注意的。
