priority	kind	score	tag	file	line	text	same_line_export_ids	context
0	plausible_candidate_not_exported	0	likely-exclude	026.“流氓”与法律.txt	11	法内杀人		“法外杀人”固然要不得，“法内杀人”总该要得了吧？不，这也有问题。所谓“法内杀人”，这要看依据的是什么“法”？要看这个“法”是不是陆啸钊先生所说的“恶法”；还要看它是不是经过立法手续的法律。如果不符合这两个起码的条件，那么用这种“法”来“杀”的人，还是一个枉死鬼。
0	plausible_candidate_not_exported	0	likely-exclude	026.“流氓”与法律.txt	11	法外杀人		“法外杀人”固然要不得，“法内杀人”总该要得了吧？不，这也有问题。所谓“法内杀人”，这要看依据的是什么“法”？要看这个“法”是不是陆啸钊先生所说的“恶法”；还要看它是不是经过立法手续的法律。如果不符合这两个起码的条件，那么用这种“法”来“杀”的人，还是一个枉死鬼。
0	plausible_candidate_not_exported	0	likely-exclude	027.“流氓”应该怎么罚？.txt	3	逼良为流氓		有一次监察委员陶百川先生向我讲一些“取缔流氓”的故事，我这里不便公开引述。我只能说，这些故事是凿凿有据的一些警察人员“逼良为流氓”、“公报私仇”的故事。一些警察人员之所以能够这样，他们所依恃的护符，就是13年前出现的《台湾省戒严时期取缔流氓办法》。
0	plausible_candidate_not_exported	0	likely-exclude	027.“流氓”应该怎么罚？.txt	3	公报私仇		有一次监察委员陶百川先生向我讲一些“取缔流氓”的故事，我这里不便公开引述。我只能说，这些故事是凿凿有据的一些警察人员“逼良为流氓”、“公报私仇”的故事。一些警察人员之所以能够这样，他们所依恃的护符，就是13年前出现的《台湾省戒严时期取缔流氓办法》。
0	plausible_candidate_not_exported	0	likely-exclude	027.“流氓”应该怎么罚？.txt	3	取缔流氓		有一次监察委员陶百川先生向我讲一些“取缔流氓”的故事，我这里不便公开引述。我只能说，这些故事是凿凿有据的一些警察人员“逼良为流氓”、“公报私仇”的故事。一些警察人员之所以能够这样，他们所依恃的护符，就是13年前出现的《台湾省戒严时期取缔流氓办法》。
0	plausible_candidate_not_exported	0	likely-exclude	027.“流氓”应该怎么罚？.txt	5	流氓		依照这个办法第3条，所谓“流氓”，有左列各款任何一项的，就构成了：
0	export_scope_edge		scope-edge	027.“流氓”应该怎么罚？.txt	37	法令滋彰，盗贼多有。	LASXGJ-069	老子名句 / 《老子》名句。 / 李敖借老子名句反对在刑法之外层层增设办法，认为法令越繁反而越生乱象。
0	plausible_candidate_not_exported	0	manual-check	027.“流氓”应该怎么罚？.txt	59	有犯罪之习惯，或以犯罪为常业，或因游荡，或懒惰成性而犯罪者，得于刑之执行完毕或赦免后，令入劳动场所强制工作		黄其欣引述刑法第九十条的第一段是“有犯罪之习惯，或以犯罪为常业，或因游荡，或懒惰成性而犯罪者，得于刑之执行完毕或赦免后，令入劳动场所强制工作”。
0	plausible_candidate_not_exported	0	likely-exclude	027.“流氓”应该怎么罚？.txt	69	流氓		叶炳煌说，如果详细察看一下所谓取缔流氓办法第六条所定的七项构成为“流氓”的事体，在我国现行法律上，都有处罚的条文，何以政府舍正当法律而不用，而订定一项违法的流氓取缔办法。
0	export_scope_edge		scope-edge	028.圣人教育.txt	11	俎豆于大成殿之间	LASXGJ-081	礼制典故 / 以俎豆祭祀配享孔庙的典故化说法。 / 李敖用它说明圣人被制度化供奉后的冷猪肉结局。
0	plausible_candidate_not_exported	0	manual-check	033.莎士比亚是特务.txt	9	莎士比亚		马罗哪里去了呢？据说马罗隐姓埋名，藏在特务头子华兴安的保垒里，专心写作了。写作不可不用一个笔名，这个笔名就是“莎士比亚”（William Shakespeare）。而真的莎士比亚，并非一个人的真姓名，至多是一个被假借的名伶的名字。
0	plausible_candidate_not_exported	0	likely-exclude	034.闯“红灯”.txt	7	闯红灯		“闯红灯”，表现法有二类：“一类是左右有车辆时闯；一类是左右无车辆时闯。第一类很容易发生车祸，自己倒楣，也引起交通警察的干涉，所以闯者较少；第二类就不同了，乍看之下，左右没人，不闯干嘛？所以不管三七二十一，一闯就过去了。
0	plausible_candidate_not_exported	0	manual-check	034.闯“红灯”.txt	9	红灯		胡适之先生在美国的时候，有一次坐出租汽车，当时已经三更半夜了，路上已经没有行人车辆，可是车子开到十字路口，正好碰到自动管制的“红灯”，那位司机先生立刻煞车，硬是要等到“红灯”过去以后，才往前开，——他不管有没有人，不怕停车麻烦，不顾时间耽搁，反正看到“红灯”就停。这种不需要别人监视，完全自动地约束自己，使自己遵守规则的精神，使胡适之先生大为感动。他后来向人称赞道：“这位司机先生的精神，就正是我们中国‘慎独’的精神！”
0	plausible_candidate_not_exported	0	manual-check	034.闯“红灯”.txt	9	这位司机先生的精神，就正是我们中国‘慎独’的精神！		胡适之先生在美国的时候，有一次坐出租汽车，当时已经三更半夜了，路上已经没有行人车辆，可是车子开到十字路口，正好碰到自动管制的“红灯”，那位司机先生立刻煞车，硬是要等到“红灯”过去以后，才往前开，——他不管有没有人，不怕停车麻烦，不顾时间耽搁，反正看到“红灯”就停。这种不需要别人监视，完全自动地约束自己，使自己遵守规则的精神，使胡适之先生大为感动。他后来向人称赞道：“这位司机先生的精神，就正是我们中国‘慎独’的精神！”
0	plausible_candidate_not_exported	0	manual-check	036.中法私案的四点分析.txt	3	中法三角恋		半年来一再演变的“中法三角恋”的案子，最近因为警方限令法国女娃儿丹妮尔离境，黎东方夫妇拦腰抱住丹妮尔，收为养子女，又引起新的高潮。
0	plausible_candidate_not_exported	0	manual-check	037.“武侠小说”，着镖！.txt	3	读物		在20世纪的60年代以后，自由中国的“读物”里，流行起来一种“群体情绪”（group feeling）贯注的焦点，这就是所谓“武侠小说”。
0	plausible_candidate_not_exported	0	manual-check	037.“武侠小说”，着镖！.txt	3	群体情绪		在20世纪的60年代以后，自由中国的“读物”里，流行起来一种“群体情绪”（group feeling）贯注的焦点，这就是所谓“武侠小说”。
0	plausible_candidate_not_exported	0	manual-check	037.“武侠小说”，着镖！.txt	3	武侠小说		在20世纪的60年代以后，自由中国的“读物”里，流行起来一种“群体情绪”（group feeling）贯注的焦点，这就是所谓“武侠小说”。
0	plausible_candidate_not_exported	0	manual-check	038.斜气下的真理.txt	9	卖老		这个老东西，不但老，并且还“卖老”，它每年吸引300万的游客，赚到100万美金，就凭它，175英尺高，一股“斜气”！
0	plausible_candidate_not_exported	0	manual-check	038.斜气下的真理.txt	9	斜气		这个老东西，不但老，并且还“卖老”，它每年吸引300万的游客，赚到100万美金，就凭它，175英尺高，一股“斜气”！
0	plausible_candidate_not_exported	0	manual-check	039.陈查某之路.txt	9	取之于社会也应用之于社会，我捐助100万块钱作为社会福利基金，用意在抛砖引玉。		陈查某先生虽然阔，可是他并不为富不仁，他很仁，他仁得捐出新台币100万，为了台湾的贫苦大众。他说：“取之于社会也应用之于社会，我捐助100万块钱作为社会福利基金，用意在抛砖引玉。”这些话，我颇表同意。
0	export_scope_edge		scope-edge	040.社会转型未到家.txt	13	发乎情，止乎礼	LASXGJ-103	诗经礼教语 / 《诗经》传统解释中常见的情礼格言。 / 李敖引社论中的旧礼教格言，批评把情变悲剧归结为贞操礼教而忽略社会开放不足。
0	export_scope_edge		scope-edge	045.发财的真价值.txt	5	以暴易暴	LASXGJ-129	史记成语 / 伯夷叔齐批评武王伐纣的传统说法。 / 李敖用它解释伯夷叔齐拒食周粟的背景，再转而说明生活保障对革命与气节都很重要。
0	plausible_candidate_not_exported	0	likely-exclude	047.读者怒吼之一.txt	25	言论自由		此外，本文有一半是引证这位先生的原信，稿费亦由我冒领，非常抱歉。亟盼日后陆续指教，为“言论自由”的第100期任务，共同奋斗
0	plausible_candidate_not_exported	0	manual-check	047.读者怒吼之一.txt	43	引经据典……而结句上无非在骂人……其主旨却在含沙射影，转弯抹角的骂人……李敖便代表真理，哪里是为学态度！		先生说他：“引经据典……而结句上无非在骂人……其主旨却在含沙射影，转弯抹角的骂人……李敖便代表真理，哪里是为学态度！”
0	export_scope_edge		scope-edge	050.如果爸爸犯了罪.txt	5	舜视弃天下，犹弃敝屣也！窃负而逃，遵海滨而处，终身欣然，乐而忘天下。	LASXGJ-134	孟子引文 / 《孟子·尽心》桃应问舜父杀人章。 / 李敖引用孟子对舜的设想，展示亲情与法律之间的古典张力。
0	plausible_candidate_not_exported	0	manual-check	051.西餐叉子吃人肉.txt	5	半吊子西化		这个小故事，我所以一再引述，只喜欢它含义的深长。所谓“西餐叉子吃人肉”，它的思想型模，是“半吊子西化”的一个类型，是选择性的接受西方现代文化，然后再“融会”固有文化，做成一个非牛非马不伦不类的配合。其结果，外似“融会中西”，内实狗屁狗屁，并且还常搅得新旧杂糅，社会大乱。
0	plausible_candidate_not_exported	0	manual-check	051.西餐叉子吃人肉.txt	5	融会		这个小故事，我所以一再引述，只喜欢它含义的深长。所谓“西餐叉子吃人肉”，它的思想型模，是“半吊子西化”的一个类型，是选择性的接受西方现代文化，然后再“融会”固有文化，做成一个非牛非马不伦不类的配合。其结果，外似“融会中西”，内实狗屁狗屁，并且还常搅得新旧杂糅，社会大乱。
0	plausible_candidate_not_exported	0	manual-check	051.西餐叉子吃人肉.txt	5	融会中西		这个小故事，我所以一再引述，只喜欢它含义的深长。所谓“西餐叉子吃人肉”，它的思想型模，是“半吊子西化”的一个类型，是选择性的接受西方现代文化，然后再“融会”固有文化，做成一个非牛非马不伦不类的配合。其结果，外似“融会中西”，内实狗屁狗屁，并且还常搅得新旧杂糅，社会大乱。
0	plausible_candidate_not_exported	0	manual-check	051.西餐叉子吃人肉.txt	5	西餐叉子吃人肉		这个小故事，我所以一再引述，只喜欢它含义的深长。所谓“西餐叉子吃人肉”，它的思想型模，是“半吊子西化”的一个类型，是选择性的接受西方现代文化，然后再“融会”固有文化，做成一个非牛非马不伦不类的配合。其结果，外似“融会中西”，内实狗屁狗屁，并且还常搅得新旧杂糅，社会大乱。
